"","marker","CHROM","POS","trait","log10p","BF","aboveBF","strain","value","allele","var.exp","startPOS","peakPOS","endPOS","peak_id","interval_size"
"568","X_14371754","X",14371754,"orientation_food_edge_w_forward_90th_medianDiff",5.52932668403485,5.2006316548101,1,"NIC522",7.2513,1,0.10039506779407,13929350,14371754,14737826,1,808476
"569","X_14371754","X",14371754,"orientation_food_edge_w_forward_90th_medianDiff",5.52932668403485,5.2006316548101,1,"NIC523",0.10309,-1,0.10039506779407,13929350,14371754,14737826,1,808476
"570","X_14371754","X",14371754,"orientation_food_edge_w_forward_90th_medianDiff",5.52932668403485,5.2006316548101,1,"PB303",1.1882,-1,0.10039506779407,13929350,14371754,14737826,1,808476
"571","X_14371754","X",14371754,"orientation_food_edge_w_forward_90th_medianDiff",5.52932668403485,5.2006316548101,1,"PB306",1.1476,-1,0.10039506779407,13929350,14371754,14737826,1,808476
"572","X_14371754","X",14371754,"orientation_food_edge_w_forward_90th_medianDiff",5.52932668403485,5.2006316548101,1,"PS2025",7.1267,-1,0.10039506779407,13929350,14371754,14737826,1,808476
"573","X_14371754","X",14371754,"orientation_food_edge_w_forward_90th_medianDiff",5.52932668403485,5.2006316548101,1,"PX179",4.9631,1,0.10039506779407,13929350,14371754,14737826,1,808476
"574","X_14371754","X",14371754,"orientation_food_edge_w_forward_90th_medianDiff",5.52932668403485,5.2006316548101,1,"QG2075",5.8088,1,0.10039506779407,13929350,14371754,14737826,1,808476
"575","X_14371754","X",14371754,"orientation_food_edge_w_forward_90th_medianDiff",5.52932668403485,5.2006316548101,1,"QG536",5.118,1,0.10039506779407,13929350,14371754,14737826,1,808476
"576","X_14371754","X",14371754,"orientation_food_edge_w_forward_90th_medianDiff",5.52932668403485,5.2006316548101,1,"QG556",0.31891,-1,0.10039506779407,13929350,14371754,14737826,1,808476
"577","X_14371754","X",14371754,"orientation_food_edge_w_forward_90th_medianDiff",5.52932668403485,5.2006316548101,1,"QG557",2.1575,-1,0.10039506779407,13929350,14371754,14737826,1,808476
"578","X_14371754","X",14371754,"orientation_food_edge_w_forward_90th_medianDiff",5.52932668403485,5.2006316548101,1,"QW947",3.2957,-1,0.10039506779407,13929350,14371754,14737826,1,808476
"579","X_14371754","X",14371754,"orientation_food_edge_w_forward_90th_medianDiff",5.52932668403485,5.2006316548101,1,"QX1212",2.199,1,0.10039506779407,13929350,14371754,14737826,1,808476
"580","X_14371754","X",14371754,"orientation_food_edge_w_forward_90th_medianDiff",5.52932668403485,5.2006316548101,1,"QX1233",3.0783,-1,0.10039506779407,13929350,14371754,14737826,1,808476
"581","X_14371754","X",14371754,"orientation_food_edge_w_forward_90th_medianDiff",5.52932668403485,5.2006316548101,1,"QX1791",5.2239,-1,0.10039506779407,13929350,14371754,14737826,1,808476
"582","X_14371754","X",14371754,"orientation_food_edge_w_forward_90th_medianDiff",5.52932668403485,5.2006316548101,1,"QX1792",4.7284,-1,0.10039506779407,13929350,14371754,14737826,1,808476
"583","X_14371754","X",14371754,"orientation_food_edge_w_forward_90th_medianDiff",5.52932668403485,5.2006316548101,1,"QX1793",7.5612,-1,0.10039506779407,13929350,14371754,14737826,1,808476
"584","X_14371754","X",14371754,"orientation_food_edge_w_forward_90th_medianDiff",5.52932668403485,5.2006316548101,1,"QX1794",5.2803,-1,0.10039506779407,13929350,14371754,14737826,1,808476
"585","X_14371754","X",14371754,"orientation_food_edge_w_forward_90th_medianDiff",5.52932668403485,5.2006316548101,1,"RC301",3.0405,-1,0.10039506779407,13929350,14371754,14737826,1,808476
"586","X_14371754","X",14371754,"orientation_food_edge_w_forward_90th_medianDiff",5.52932668403485,5.2006316548101,1,"WN2001",0.83481,-1,0.10039506779407,13929350,14371754,14737826,1,808476
"587","X_14371754","X",14371754,"orientation_food_edge_w_forward_90th_medianDiff",5.52932668403485,5.2006316548101,1,"WN2002",8.1169,-1,0.10039506779407,13929350,14371754,14737826,1,808476
"588","X_14371754","X",14371754,"orientation_food_edge_w_forward_90th_medianDiff",5.52932668403485,5.2006316548101,1,"WN2033",4.701,-1,0.10039506779407,13929350,14371754,14737826,1,808476
"589","X_14371754","X",14371754,"orientation_food_edge_w_forward_90th_medianDiff",5.52932668403485,5.2006316548101,1,"XZ1513",1.5026,-1,0.10039506779407,13929350,14371754,14737826,1,808476
"590","X_14371754","X",14371754,"orientation_food_edge_w_forward_90th_medianDiff",5.52932668403485,5.2006316548101,1,"XZ1514",-0.21814,-1,0.10039506779407,13929350,14371754,14737826,1,808476
"591","X_14371754","X",14371754,"orientation_food_edge_w_forward_90th_medianDiff",5.52932668403485,5.2006316548101,1,"XZ1516",-2.051,-1,0.10039506779407,13929350,14371754,14737826,1,808476
